name_id,安非他命,保證金,報導,背信,背信罪,被害人,編輯,併科,查扣,褫奪公權,出境,串證,調查處,調查局,定讞,訂購,毒品,二審,罰金,販毒,複訊,改判,高分院,公斤,公庫,國安局,合議庭,黑道,華航,緩刑,回扣,賄款,貨款,羈押,記者,減刑,檢調,交保,交易法,繳回,禁見,誆稱,廉政署,沒收,內線,潛逃,侵占,請回,取財,人頭,認罪,聲押,收賄,收受,收押,受騙,搜索,貪污,通緝,徒刑,偽造,文書,吸,吸金,洗錢,行賄,佯稱,易科,銀行法,有期徒刑,諭令,約談,詐貸,詐領,詐騙,詐欺,詐欺罪,詐取,招待,招攬,偵結,證交法,支票,治罪,重判,主嫌,走私
2840,0,0,0,0,0,0,2.8716796248840124,0,1.0986122886681098,0,0,0,0,0,1.5425436776040702,0,1.1176604836388042,0,0,0,0,0,0,0.4941932237168488,0,0,0,0,0,0,0,0,0,0,0.06495789627477229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201369751764649,0,0,0,0,0,0,0,0,0,1.3800247481062953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4149438520627083
2841,0,0,0,0,0,0,4.375757021660286,0,0.94176981717514,0,0,0,0,0,1.3077040865266691,0,0.9580303380469203,0,0,0,0,0,0,0.4054651081081644,0,0,0,0,0,0,0,0,0,0,0.006309169193264756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13443026908953976,0,0,0,0,0,0,0,0,0,1.177083904109605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33270575382573614
2844,0,0,3.068052935133617,0,0,0,0.8708283577973978,0,0,0,0,0,0,0,0,0,2.314281132757237,0,0,0,0,0,0,1.4098248585300848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,0,0,1.851657610809124,0,0,0,1.1772025632613312,0,0,0,0,0,0,0,0,0,3.7612001156935624,0,0,0,0,0,0,2.0120002608843035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,0,0,1.104443208978903,0,0,0,2.0120002608843035,0,0,0,0,0,0,0,0,0,3.068052935133617,0,0,0,0,0,0,2.9502698994772336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,0,0,1.0366206126401418,0,0,0,2.2030554976470125,0,0,0,0,0,0,0,0,0,3.7612001156935624,0,0,0,0,0,0,2.5825451193519164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,0,0,0.7654678421395714,0,0,0,4.454347296253507,0,0,0,0,0,0,0,0,0,3.3557350075853982,0,0,0,0,0,0,1.6817585740137264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,0,0,0,0,0,0,0.012371291802546829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8432078751356785,0,0,0,0,4.804021044733257,2.031432322493475,0,0,0.4282640230729704,0,0,0,0,2.3191143949452564,0,0,0,0,0,1.565342592568876,2.0959708436310462,0,0,0,0,0,0,0,0,0.39730179746900346,0,0,1.2344883482518865,0,0,0,0,0,0.46021562287957263,2.3616740093640525,0,0,0,0,0,0.2139644965552135,0,0,0,0,0,0,0,0,0,0,0
2850,0,0,0,0,0,0,0.08106782308878183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008531855561062,0,0,0,0,2.606796467397037,2.7245795030534206,0,0,0.5343235950332945,0,0,0,0,3.417726683613366,0,0,0,0,0,1.9418201638037882,2.8581108956779433,0,0,0,0,0,0,0,0,0.49995595152908684,0,0,1.489835040060731,0,0,0,0,0,0.5699145401359972,3.5512580762378887,0,0,0,0,0,0.2986711940273762,0,0,0,0,0,0,0,0,0,0,0
2851,0,0,0,0,0,0,0.1311922102713505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1404593986036102,0,0,0,0,2.129872395306728,3.8877303128591016,0,0,0.614366302706831,0,0,0,0,3.8877303128591016,0,0,0,0,0,2.3191143949452564,4.398555936625092,0,0,0,0,0,0,0,0,0.577187299465077,0,0,1.7129785913749407,0,0,0,0,0,0.6529811388346106,3.7054087560651467,0,0,0,0,0,0.3613697882429401,0,0,0,0,0,0,0,0,0,0,0
2852,0,0,0,0,0,0,0.13587605958377666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153362803439518,0,0,0,0,2.0959708436310462,4.110873864173311,0,0,0.6219709020920503,0,0,0,0,3.7054087560651467,0,0,0,0,0,2.3616740093640525,4.804021044733257,0,0,0,0,0,0,0,0,0.5845133395571499,0,0,1.7359681095996395,0,0,0,0,0,0.6608863183417238,3.5512580762378887,0,0,0,0,0,0.3672695103701283,0,0,0,0,0,0,0,0,0,0,0
2853,0,0,0,0,0,0,0.44731221804366483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501435951739211,0,0,0,0,1.0312601066386182,1.489835040060731,0,0,1.1931031320890322,0,0,0,0,1.3540334989016691,0,0,0,0,0,1.9136492868370918,1.4541169574586517,0,0,0,0,0,0,0,0,1.1277203728261802,0,0,2.7245795030534206,0,0,0,0,0,1.2630617206959425,1.33828514193353,0,0,0,0,0,0.7786693539981072,0,0,0,0,0,0,0,0,0,0,0
2854,0,0,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8581108956779433,0,0,0,0,0.7013776796964607,1.008531855561062,0,0,1.8082887711792657,0,0,0,0,1.6470206235831433,0,0,0,0,0,1.2486729832438428,0.9863087187763517,0,0,0,0,0,0,0,0,1.690505735522882,0,0,1.5851452198650557,0,0,0,0,0,1.9418201638037882,0.91220074662263,0,0,0,0,0,1.1404593986036102,0,0,0,0,0,0,0,0,0,0,0
2855,0,0,0,0,0,0,1.2067087841448108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.406125771934886,0,0,0,0,0.3613697882429401,0.5699145401359972,0,0,3.099272952494831,0,0,0,0,4.110873864173311,0,0,0,0,0,0.7180447321816726,0.5555258026838976,0,0,0,0,0,0,0,0,4.110873864173311,0,0,0.9020483751586119,0,0,0,0,0,2.7245795030534206,0.5067356385144656,0,0,0,0,0,2.129872395306728,0,0,0,0,0,0,0,0,0,0,0
2856,0,0,0,0,0,0,1.2630617206959425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23907168727172,0,0,0,0,0.3381129260786729,0.5413411676919412,0,0,2.7891180241909916,0,0,0,0,3.417726683613366,0,0,0,0,0,0.6849838699207844,0.5273549257172012,0,0,0,0,0,0,0,0,4.804021044733257,0,0,0.8624392370635661,0,0,0,0,0,2.501435951739211,0.4798883884782776,0,0,0,0,0,2.278292400425001,0,0,0,0,0,0,0,0,0,0,0
2857,0,0,0,0,0,0,1.3075134832667763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.129872395306728,0,0,0,0,0.3210184927193727,0.5204344828726274,0,0,2.606796467397037,0,0,0,0,3.099272952494831,0,0,0,0,0,0.6608863183417238,0.5067356385144656,0,0,0,0,0,0,0,0,4.804021044733257,0,0,0.8337291311811347,0,0,0,0,0,2.3616740093640525,0.46021562287957263,0,0,0,0,0,2.406125771934886,0,0,0,0,0,0,0,0,0,0,0
2858,0,0,0,0,0,0,1.33828514193353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0631810208080554,0,0,0,0,0.30978241945244694,0.5067356385144656,0,0,2.501435951739211,0,0,0,0,2.932218867831665,0,0,0,0,0,0.6451379613735847,0.4932219193477428,0,0,0,0,0,0,0,0,4.804021044733257,0,0,0.8150369981689823,0,0,0,0,0,2.406125771934886,0.44731221804366483,0,0,0,0,0,2.501435951739211,0,0,0,0,0,0,0,0,0,0,0
2859,0,0,0,0,0,0,1.3700338402481103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0006606638267215,0,0,0,0,0.2986711940273762,0.4932219193477428,0,0,2.406125771934886,0,0,0,0,2.7891180241909916,0,0,0,0,0,0.6296337748376193,0.4798883884782776,0,0,0,0,0,0,0,0,4.804021044733257,0,0,0.7966878595007857,0,0,0,0,0,2.501435951739211,0.4345731922662349,0,0,0,0,0,2.606796467397037,0,0,0,0,0,0,0,0,0,0,0
2860,0,0,0,0,0,0,1.402823663071101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9418201638037882,0,0,0,0,0.28768207245178085,0.4798883884782776,0,0,2.3191143949452564,0,0,0,0,2.663954881236986,0,0,0,0,0,0.614366302706831,0.4667303039007665,0,0,0,0,0,0,0,0,4.804021044733257,0,0,0.7786693539981072,0,0,0,0,0,2.606796467397037,0.42199441005937505,0,0,0,0,0,2.7245795030534206,0,0,0,0,0,0,0,0,0,0,0
2861,0,0,0,0,0,0,1.4367252147467826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8862503126489774,0,0,0,0,0.27681240021487713,0.4667303039007665,0,0,2.23907168727172,0,0,0,0,2.5527292461267614,0,0,0,0,0,0.5993284253422905,0.45374310837395526,0,0,0,0,0,0,0,0,4.804021044733257,0,0,0.7609697768987064,0,0,0,0,0,2.7245795030534206,0.4095718900608178,0,0,0,0,0,2.8581108956779433,0,0,0,0,0,0,0,0,0,0,0
2862,0,0,0,0,0,0,1.4718165345580525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8336065791635554,0,0,0,0,0.26605960843861515,0.45374310837395526,0,0,2.164963715117998,0,0,0,0,2.4526457875697787,0,0,0,0,0,0.5845133395571499,0.4409224199448939,0,0,0,0,0,0,0,0,4.804021044733257,0,0,0.7435780341868372,0,0,0,0,0,2.8581108956779433,0.39730179746900346,0,0,0,0,0,3.0122615755052013,0,0,0,0,0,0,0,0,0,0,0
2863,0,0,0,0,0,0,1.5081841787289276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.783596158588894,0,0,0,0,0.25542121023355946,0.4409224199448939,0,0,2.0959708436310462,0,0,0,0,2.3616740093640525,0,0,0,0,0,0.5699145401359972,0.4282640230729704,0,0,0,0,0,0,0,0,4.804021044733257,0,0,0.7264836008275373,0,0,0,0,0,3.0122615755052013,0.38518043693665865,0,0,0,0,0,3.1945831322991562,0,0,0,0,0,0,0,0,0,0,0
2864,0,0,0,0,0,0,1.9418201638037882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.402823663071101,0,0,0,0,0.15963014559188393,0.32668423025505,0,0,1.6053479271825752,0,0,0,0,1.7594986070098335,0,0,0,0,0,0.4409224199448939,0.3153846750011167,0,0,0,0,0,0,0,0,4.398555936625092,0,0,0.577187299465077,0,0,0,0,0,3.2999436479569826,0.27681240021487713,0,0,0,0,0,3.099272952494831,0,0,0,0,0,0,0,0,0,0,0
2865,0,0,0,0,0,0,2.0631810208080554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33828514193353,0,0,0,0,0.1405819506211894,0.3042113744029914,0,0,1.52687631174108,0,0,0,0,1.6685268288041069,0,0,0,0,0,0.41576386030873885,0.29316153821640645,0,0,0,0,0,0,0,0,4.804021044733257,0,0,0.5484083349150335,0,0,0,0,0,2.932218867831665,0.25542121023355946,0,0,0,0,0,2.7891180241909916,0,0,0,0,0,0,0,0,0,0,0
2866,0,0,0,0,0,0,2.8581108956779433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.102719070620763,0,0,0,0,0.06344622173896226,0.2139644965552135,0,0,1.2486729832438428,0,0,0,0,1.3540334989016691,0,0,0,0,0,0.3153846750011167,0.20386340056870947,0,0,0,0,0,0,0,0,3.417726683613366,0,0,0.4345731922662349,0,0,0,0,0,2.0959708436310462,0.16929205650362072,0,0,0,0,0,2.031432322493475,0,0,0,0,0,0,0,0,0,0,0
2867,0,0,0,0,0,0,3.0122615755052013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0783276174966039,0,0,0,0,0.05475051477140831,0.20386340056870947,0,0,1.2205021062771466,0,0,0,0,1.3227809553975647,0,0,0,0,0,0.3042113744029914,0.19386331723412614,0,0,0,0,0,0,0,0,3.1945831322991562,0,0,0.42199441005937505,0,0,0,0,0,2.031432322493475,0.15963014559188393,0,0,0,0,0,1.9708077006770406,0,0,0,0,0,0,0,0,0,0,0
2868,0,0,0,0,0,0,4.804021044733257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943291333692661,0,0,0,0,0.004106781952653281,0.14531009181713533,0,0,1.0663514264498881,0,0,0,0,1.153362803439518,0,0,0,0,0,0.23967285326542026,0.13587605958377666,0,0,0,0,0,0,0,0,2.406125771934886,0,0,0.34967374847974886,0,0,0,0,0,1.7129785913749407,0.10354067894084036,0,0,0,0,0,1.6685268288041069,0,0,0,0,0,0,0,0,0,0,0
2869,0,0,0,0,0,0,0.01379332213233577,0,0.21292199724267172,0,0,0,0.27107791739974574,0.2831262559159201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.695924549256556,0,0.3586338084240654,0,0.06119556102691971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23001643060197177,0,0,0,2.4986999719203364,0.05153365011518288,0,2.093234863812172,0,0,0,0,0,0,0,0,0,0,1.0196238773494795,0,0,0,0,0,0,1.8627112052003394,0,0,0,0,0
2870,0,0,0,0,0,0,0.05635293655113178,0,0.2651077504132419,0,0,0,0.32647669678953406,0.33921572256696386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9911764570181303,0,0.4192584302405003,0,0.10586800107851221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2831262559159201,0,0,0,3.1918471524802814,0.09576690509200841,0,2.4986999719203364,0,0,0,0,0,0,0,0,0,0,1.1405764877671418,0,0,0,0,0,0,2.1701959049483,0,0,0,0,0
2871,0,0,0,0,0,0,0.2415772530030478,0,0.49872260159474696,0,0,0,0.5768873744440833,0.5932811842197597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5604303333274059,0,0.6977238475873572,0,0.30147539458411676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5215372793609184,0,0,0,2.056867219641297,0.28920530199230243,0,2.4446327506500602,0,0,0,0,0,0,0,0,0,0,1.8337236683270872,0,0,0,0,0,0,2.9041650800285006,0,0,0,0,0
2872,0,0,0,0,0,0,4.695924549256556,0,1.675499663112193,0,0,0,1.457246097092175,1.4187798162643792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045766670274118935,0,1.2146844599208637,0,2.9041650800285006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6048820958982397,0,0,0,2.9911764570181303,3.086486636822455,0,0.1367983017698709,0,0,0,0,0,0,0,0,0,0,0.6977238475873572,0,0,0,0,0,0,0.17413597220751525,0,0,0,0,0
2873,0,0,0,0,0,0,0.01643872634315994,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,0,0,0,0,0,0,1.7184281961425054,0,0,0,0,1.8476399276225115,0,0,0,0,4.5217885770490405,0.3551233532473136,0,0,0,0.6198159074743957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9960599327407849,0,0.523587875379842,0,0,0,0,0,0,1.1895840668738364,0,0,0,0,0,0,0,2.3817224135527697,0,0,0.7375989431307791,0,0,0,0,0,0.7841189587656721,0,0,0
2874,0,0,0,0,0,0,0.07913732055872379,0,0,0,0,0,0,0,0,0,0,2.7300291078209855,0,0,0,0,0,0,2.12389330425067,0,0,0,0,2.324563999712821,0,0,0,0,2.649986400147449,0.4442511331433209,0,0,0,0.7375989431307791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.575878427993727,0,0.6299682789384137,0,0,0,0,0,0,1.4082732678386658,0,0,0,0,0,0,0,3.4231762883809305,0,0,0.8711303357553017,0,0,0,0,0,0.9244763164605946,0,0,0
2875,0,0,0,0,0,0,0.2520911273490783,0,0,0,0,0,0,0,0,0,0,2.3817224135527697,0,0,0,0,0,0,3.2690256085536724,0,0,0,0,2.817040484810615,0,0,0,0,1.5260563034950494,0.7040762510921356,0,0,0,1.1040618934356745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5068855565067754,0,0.9522558805676702,0,0,0,0,0,0,2.324563999712821,0,0,0,0,0,0,0,2.0794415416798357,0,0,1.3029127521808397,0,0,0,0,0,1.3862943611198906,0,0,0
2876,0,0,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1.0560526742493137,0,0,0,0,0,0,1.9960599327407849,0,0,0,0,2.170413319885563,0,0,0,0,0.7040762510921356,1.5260563034950494,0,0,0,2.91235066461494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1354942159291497,0,2.2192034840549946,0,0,0,0,0,0,1.659587696119572,0,0,0,0,0,0,0,1.749199854809259,0,0,4.116323468940876,0,0,0,0,0,3.2690256085536724,0,0,0
2877,0,0,0,0,0,0,1.0252810155825602,0,0,0,0,0,0,0,0,0,0,1.5773495978825998,0,0,0,0,0,0,4.116323468940876,0,0,0,0,3.2690256085536724,0,0,0,0,0.45276182281122945,2.575878427993727,0,0,0,2.324563999712821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.170413319885563,0,3.1354942159291497,0,0,0,0,0,0,1.1040618934356745,0,0,0,0,0,0,0,3.4231762883809305,0,0,1.9568392195875037,0,0,0,0,0,2.12389330425067,0,0,0
2878,0,0,0,0,0,0,4.5217885770490405,0,0,0,0,0,0,0,0,0,0,1.8137383759468302,0,0,0,0,0,0,1.7184281961425054,0,0,0,0,1.604017844964761,0,0,0,0,0.005449604767564685,1.2259517110447111,0,0,0,0.7841189587656721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364788155898927,0,0.9108706644048158,0,0,0,0,0,0,0.3707486711503944,0,0,0,0,0,0,0,1.087801372563894,0,0,1.4772661393256175,0,0,0,0,0,1.3862943611198906,0,0,0
2879,0,0,0,0,0,0,0.021353124470568842,0,0,0.29238796348919355,0,0,0,0,1.3723081191451507,0,0,2.0113880784348206,1.6599901915969317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2626798770413155,0,0,0,0,0,0,0,0.561377902928822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3167697279860024,0,0,0,1.777773227253315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0099169085459474
2880,0,0,0,0,0,0,0.05055227916283125,0,0,0.3308542443169896,0,0,0,0,1.490091154801534,0,0,2.247776856499051,1.820332841672111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.164067588373206,0,0,0,0,0,0,0,0.6120216357475767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.653241964607215,0,0,0,1.9600947840472698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8572147689331513
2881,0,0,0,0,0,0,0.19365312280350452,0,0,0.5250102587579472,0,0,0,0,2.3167697279860024,0,0,3.3463891451671604,3.3463891451671604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.777773227253315,0,0,0,0,0,0,0,0.8782896136955411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.653241964607215,0,0,0,4.2626798770413155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1226137135450447
2882,0,0,0,0,0,0,0.32109806937162483,0,0,0.7073318155519017,0,0,0,0,4.2626798770413155,0,0,2.0113880784348206,2.55793178480289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3182408978748752,0,0,0,0,0,0,0,1.149164567830941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.777773227253315,0,0,0,2.3167697279860024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.653241964607215
2883,0,0,0,0,0,0,0.8126923312097281,0,0,1.5546296759391054,0,0,0,0,1.2181574393178924,0,0,2.4709204078132605,1.6236225474260568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5991182309116688,0,0,0,0,0,0,0,3.3463891451671604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.390877700139724,0,0,0,1.73695123273306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.490091154801534
2884,0,0,0,0,0,0,1.2669476034873244,0,0,3.0099169085459474,0,0,0,0,0.7814397877056235,0,0,2.390877700139724,3.3463891451671604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34070654076000123,0,0,0,0,0,0,0,1.9600947840472698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3167697279860024,0,0,0,4.2626798770413155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9484938723687899
2885,0,0,0,0,0,0,1.5885312276147867,0,0,3.164067588373206,0,0,0,0,0.6250937173149298,0,0,1.777773227253315,2.8763855159214247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2373281863061663,0,0,0,0,0,0,0,1.5218398531161146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8572147689331513,0,0,0,2.55793178480289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7661723155748351
2886,0,0,0,0,0,0,2.247776856499051,0,0,1.9600947840472698,0,0,0,0,0.4560173872709956,0,0,1.3182408978748752,1.864784604242945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11954515064978273,0,0,0,0,0,0,0,1.149164567830941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.390877700139724,0,0,0,1.73695123273306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5738004229273791
2887,0,0,0,0,0,0,4.2626798770413155,0,0,1.400478996111847,0,0,0,0,0.3018667074437374,0,0,0.9855351440491389,1.3449091449570363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007067167223092353,0,0,0,0,0,0,0,0.8614824953791601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6236225474260568,0,0,0,1.2669476034873244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40195016600071987
2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7140245909001735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7158238892309751,0,0,0,0,0,0,0,0,0,0,0
2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0127226167876802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.308559482792009,0,0,0,0,0,0,0,0,0,0,0
2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1586765294107597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.615412302232064,0,0,0,0,0,0,0,0,0,0,0
2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187664066284012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.020877410340228,0,0,0,0,0,0,0,0,0,0,0
2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3467287609136995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3277302297802827,0,0,0,0,0,0,0,0,0,0,0
2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6695021531767507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.229117941112173,0,0,0,0,0,0,0,0,0,0,0
2901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0398759414736447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7962538588158943,0,0,0,0,0,0,0,0,0,0,0
2902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7140245909001735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2175170294336932,0,0,0,0,0,0,0,0,0,0,0
2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7140245909001735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004525241958655,0,0,0,0,0,0,0,0,0,0,0
2905,0,0,3.7534179752515073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7609878105613013,1.8562979903656263,0,0,0,0.16068238169047352,0,0,0,0,0,0,1.0018826622095585,4.1588830833596715,0,0,0,0,0,0,0,0,0,0,0,0.12464244520727659,0,0,0,0,0,0,0,0,0,0,0,0,2.018816919863401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1439800628174073,0,0,0,0,0,0,0,0,0,0
